id	nm	countryCode	postalCode
1291193	Thongwa	MM	-
1292037	Thayetmyo	MM	-
1292288	Thaton	MM	-
1292313	Tharyarwady	MM	-
1292579	Thanatpin	MM	-
1292580	Thanatpin	MM	-
1293625	Dawei	MM	-
1293960	Taunggyi	MM	-
1294041	Taungdwingyi	MM	-
1295395	Syriam	MM	-
1296736	Shwebo	MM	-
1298482	Sagaing	MM	-
1298824	Rangoon	MM	-
1298911	Pyu	MM	-
1298987	Pyinmana	MM	-
1299154	Pyay	MM	-
1299237	Pyapon	MM	-
1300466	Bago	MM	-
1300969	Paungde	MM	-
1302439	Pakokku	MM	-
1303406	Nyaunglebin	MM	-
1307741	Myitkyina	MM	-
1307835	Myingyan	MM	-
1308204	Myanaung	MM	-
1308415	Mudon	MM	-
1308464	Mawlamyinegyunn	MM	-
1308465	Mawlamyine	MM	-
1308522	Monywa	MM	-
1308937	Mogok	MM	-
1309289	Minbu	MM	-
1309611	Myeik	MM	-
1309793	Meiktila	MM	-
1309937	Maymyo	MM	-
1310120	Mawlaik	MM	-
1310362	Maubin	MM	-
1310460	Martaban	MM	-
1311874	Mandalay	MM	-
1312609	Magway	MM	-
1313479	Loikaw	MM	-
1314042	Letpandan	MM	-
1314759	Lashio	MM	-
1316703	Kyaukse	MM	-
1317375	Kyaikto	MM	-
1317397	Kyaiklat	MM	-
1317402	Kyaikkami	MM	-
1319533	Kayan	MM	-
1320944	Kanbe	MM	-
1325211	Hinthada	MM	-
1327659	Chauk	MM	-
1328121	Bogale	MM	-
1328218	Bhamo	MM	-
1328421	Pathein	MM	-
1329239	Myaydo	MM	-
6611854	Nay Pyi Taw	MM	-
1515436	OElgiy	MN	-
2029945	Murun-kuren	MN	-
2030065	Mandalgovi	MN	-
2030474	Hovd	MN	-
2031533	Dzuunharaa	MN	-
2031964	Darhan	MN	-
2032007	Dalandzadgad	MN	-
2032081	Saynshand	MN	-
2032532	Bayanhongor	MN	-
7828758	Saipan	MP	-
3569915	Saint-Joseph	MQ	-
3569926	Sainte-Marie	MQ	-
3570166	Petite Riviere Salee	MQ	-
3570412	Le Robert	MQ	-
3570428	Le Lamentin	MQ	-
3570429	Le Francois	MQ	-
3570446	La Trinite	MQ	-
3570675	Fort-de-France	MQ	-
3570785	Ducos	MQ	-
3578069	Plymouth	MS	-
7266440	Brades	MS	-
934322	Mahebourg	MU	-
934488	Goodlands	MU	-
1106809	Le Hochet	MU	-
924055	Salima	MW	-
924102	Rumphi	MW	-
924572	Nsanje	MW	-
924705	Nkhotakota	MW	-
925498	Mzimba	MW	-
925789	Mulanje	MW	-
926747	Mchinji	MW	-
927834	Liwonde	MW	-
927967	Lilongwe	MW	-
930025	Dedza	MW	-
931865	Balaka	MW	-
3513967	Zumpango del Rio	MX	-
3514670	Villahermosa	MX	-
3514674	Gustavo A. Madero	MX	-
3514683	Villa Cuauhtemoc	MX	-
3515358	Tlaxcalancingo	MX	-
3515906	Tepatlaxco de Hidalgo	MX	-
3516053	Temapache	MX	-
3516843	Santo Domingo Tehuantepec	MX	-
3517231	Santa Maria Moyotzingo	MX	-
3517293	Santa Maria Ajoloapan	MX	-
3518138	San Pablo Autopan	MX	-
3518277	San Miguel Coatlinchan	MX	-
3518407	San Martin Texmelucan de Labastida	MX	-
3518618	San Juan Teotihuacan	MX	-
3519531	Sanctorum	MX	72710
3519907	San Andres Tuxtla	MX	-
3520235	Rio Verde	MX	-
3520994	Puerto Escondido	MX	-
3521168	Poza Rica de Hidalgo	MX	-
3521342	Playa del Carmen	MX	-
3522118	Palmarito Tochapan	MX	-
3522232	Ozumba de Alzate	MX	-
3522343	Ometepec	MX	-
3522484	Ocosingo	MX	-
3522551	Nuevo Laredo	MX	-
3523061	Momoxpan	MX	-
3523149	Miramar	MX	-
3523202	Milpa Alta	MX	-
3523760	Magdalena Contreras	MX	-
3524389	Lerma de Villada	MX	-
3524903	Las Choapas	MX	-
3525596	La Isla	MX	-
3527545	Frontera	MX	-
3527795	Escarcega	MX	-
3528756	El Mante	MX	-
3529947	Cuernavaca	MX	-
3530049	Cuajimalpa	MX	-
3530276	San Bernardino Contla	MX	-
3530367	Comitan de Dominguez	MX	-
3530531	Coatepec	MX	91500
3530587	Ciudad Sahagun	MX	-
3530590	Ciudad Miguel Aleman	MX	-
3530592	Ciudad Mendoza	MX	-
3530594	Ciudad Madero	MX	-
3530596	Ciudad Fernandez	MX	-
3530599	Ciudad del Carmen	MX	-
3530937	San Vicente Chicoloapan	MX	-
3530978	Chichen-Itza	MX	-
3531013	Chiapa de Corzo	MX	-
3531556	Carlos A. Carrillo	MX	-
3532592	Atlixco	MX	-
3532624	Ciudad Lopez Mateos	MX	-
3532815	Apan	MX	-
3533056	Allende	MX	96430
3533107	Alamo	MX	-
3533126	Ajalpan	MX	-
3533433	Acatzingo de Hidalgo	MX	-
3533440	Acatlan de Osorio	MX	-
3533462	Acapulco de Juarez	MX	-
3792044	Hidalgo	MX	-
3802739	Rio de Teapa	MX	-
3815392	Zacatelco	MX	-
3827254	San Mateo Otzacatipan	MX	-
3827256	San Maria Totoltepec	MX	-
3827414	Huixquilucan	MX	-
3827596	Santiago Teyahualco	MX	-
3979717	Zapotlanejo	MX	-
3979770	Zapopan	MX	-
3979822	Zacoalco de Torres	MX	-
3980190	Villa de Garcia	MX	-
3980760	Uruapan del Progreso	MX	-
3980844	Tuxpan	MX	49808
3981467	Tlajomulco de Zuniga	MX	-
3981941	Tepic	MX	-
3982213	Tecoman	MX	-
3982545	Tangancicuaro de Arista	MX	-
3982912	Soledad Diez Gutierrez	MX	-
3984237	Santa Isabel	MX	-
3984583	Santa Catarina	MX	66190
3985606	San Luis Potosi	MX	-
3985620	San Luis de la Paz	MX	37900
3985621	San Luis de la Paz	MX	37900
3985710	Cabo San Lucas	MX	-
3987246	San Felipe	MX	-
3988025	San Agustin	MX	-
3988594	Rio Grande	MX	-
3993893	Palau	MX	-
3994469	Ojinaga	MX	-
3994604	Nuevo Mexico	MX	45138
3994912	Nochistlan	MX	-
3995402	Morelia	MX	-
3996426	Matamoros	MX	-
3996626	Maravatio	MX	-
3996663	Manzanillo	MX	-
3996737	Maneadero	MX	-
3996893	Magdalena de Kino	MX	-
3997220	Los Reyes	MX	-
3999325	Las Pintas de Arriba	MX	-
4003526	La Barca	MX	-
4003938	Jimenez	MX	-
4004024	Jerez de Garcia Salinas	MX	-
4004886	Heroica Nogales	MX	-
4004898	Hermosillo	MX	83000
4005297	Guamuchil	MX	-
4005509	Guadalupe	MX	98608
4006783	Encarnacion de Diaz	MX	-
4007676	El Salto	MX	-
4012693	Villa de Costa Rica	MX	-
4013516	Colima	MX	-
4013712	Ciudad Hidalgo	MX	-
4013720	Ciudad Delicias	MX	-
4013723	Ciudad Constitucion	MX	-
4013727	Ciudad Altamirano	MX	-
4013728	Ciudad Acuna	MX	-
4015938	Campo Gobierno	MX	-
4017984	Atoyac de Alvarez	MX	-
4018227	Armeria	MX	-
4018762	Allende	MX	-
4026075	Las Guacamayas	MX	-
4026082	Lazaro Cardenas	MX	-
7280708	Colonia del Valle	MX	-
7280711	Colonia Lindavista	MX	-
7280718	Colonia Nativitas	MX	-
1222396	Kuah	MY	-
1732602	Jerantut	MY	-
1732663	Raub	MY	-
1732687	Batu Pahat	MY	-
1732698	Parit Raja	MY	-
1732706	Pekan Nenas	MY	-
1732711	Pontian Kechil	MY	-
1732721	Kampung Pasir Gudang Baru	MY	-
1732738	Kota Tinggi	MY	-
1732741	Taman Senai	MY	-
1732742	Kulai	MY	-
1732745	Sekudai	MY	-
1732752	Johor Bahru	MY	-
1732811	Kluang	MY	-
1732814	Yong Peng	MY	-
1732826	Mersing	MY	-
1732846	Segamat	MY	-
1732857	Tangkak	MY	-
1732869	Muar	MY	-
1732871	Bakri	MY	-
1732877	Labis	MY	-
1732891	Kuala Selangor	MY	-
1732892	Batang Berjuntai	MY	-
1732893	Batu Arang	MY	-
1732945	Cukai	MY	-
1733023	Kuala Lipis	MY	-
1733353	Papar	MY	-
1733432	Kota Kinabalu	MY	-
1733438	Donggongon	MY	-
1733449	Kinarut	MY	-
1733502	Ranau	MY	-
1733697	Semporna	MY	-
1733874	Beaufort	MY	-
1733953	Lahad Datu	MY	-
1734052	Sandakan	MY	-
1734098	Keningau	MY	-
1734313	Paka	MY	-
1734316	Kertih	MY	-
1734393	Kulim	MY	-
1734409	Bagan Serai	MY	-
1734439	Bedong	MY	-
1734576	Simpang Empat	MY	-
1734599	Kuala Kangsar	MY	-
1734651	Gua Musang	MY	-
1734705	Kuala Terengganu	MY	-
1734715	Marang	MY	-
1734738	Tampin	MY	-
1734745	Alor Gajah	MY	-
1734753	Kampung Ayer Keroh	MY	-
1734757	Sungai Udang	MY	-
1734759	Melaka	MY	-
1734793	Jenjarum	MY	-
1734798	Semenyih	MY	-
1734810	Seremban	MY	-
1734815	Port Dickson	MY	-
1734839	Bahau	MY	-
1734841	Kuala Pilah	MY	-
1734971	Pekan	MY	-
1735018	Mentekab	MY	-
1735022	Temerluh	MY	-
1735076	Butterworth	MY	-
1735077	Perai	MY	-
1735079	Bukit Mertajam	MY	-
1735086	Nibong Tebal	MY	-
1735089	Parit Buntar	MY	-
1735093	Tasek Glugor	MY	-
1735106	George Town	MY	-
1735148	Serendah	MY	-
1735150	Rawang	MY	-
1735158	Petaling Jaya	MY	-
1735161	Kuala Lumpur	MY	-
1735195	Sabak Bernam	MY	-
1735199	Sungai Besar	MY	-
1735227	Kuantan	MY	-
1735268	Batu Gajah	MY	-
1735274	Kampar	MY	-
1735282	Tapah Road	MY	-
1735287	Bidur	MY	-
1735450	Lumut	MY	-
1735459	Teluk Intan	MY	-
1735485	Gurun	MY	-
1735498	Sungai Petani	MY	-
1735506	Kepala Batas	MY	-
1735553	Tanah Merah	MY	-
1735799	Simanggang	MY	-
1735837	Sarikei	MY	-
1736278	Kangar	MY	-
1736302	Jitra	MY	-
1736305	Kuala Kedah	MY	-
1736372	Pasir Mas	MY	-
1736376	Kota Bharu	MY	-
1736458	Kudat	MY	-
1737185	Kapit	MY	-
1737714	Limbang	MY	-
1738294	Ulu Tiram	MY	-
1741550	Tanjung Tokong	MY	-
1741562	Tanjung Sepat	MY	-
1750500	Permatang Kuching	MY	-
1750582	Peringat	MY	-
1750974	Ladang Seri Kundang	MY	-
1752256	Pantai Remis	MY	-
1759486	Kuang	MY	-
1761242	Klebang Besar	MY	-
1763412	Kampung Tanjung Karang	MY	-
1764160	Kampung Sungai Ara	MY	-
1764318	Kampung Simpang Renggam	MY	-
1766249	Kampong Pangkal Kalong	MY	-
1767021	Kampong Masjid Tanah	MY	-
1768664	Kampong Kadok	MY	-
1769612	Kampong Dungun	MY	-
1770351	Kampung Bukit Baharu	MY	-
1771023	Kampung Baru Subang	MY	-
1771287	Kampung Baharu Nilai	MY	-
1771304	Kampong Baharu Balakong	MY	-
1771485	Kampung Ayer Molek	MY	-
1778290	Bukit Rambai	MY	-
1779790	Bentong Town	MY	-
1780890	Batu Berendam	MY	-
6697380	Putrajaya	MY	-
7302815	Bandar Labuan	MY	-
1024696	Dondo	MZ	-
1024701	Macia	MZ	-
1028918	Pemba	MZ	-
1037125	Montepuez	MZ	-
1037370	Mocimboa	MZ	-
1037390	Ilha de Mocambique	MZ	-
1039536	Maxixe	MZ	-
1039854	Matola	MZ	-
1040938	Manjacaze	MZ	-
1043893	Lichinga	MZ	-
1048364	Chokwe	MZ	-
1049861	Chibuto	MZ	-
1052944	Antonio Enes	MZ	-
1088155	Mutuali	MZ	-
3354898	Okahandja	NA	-
2139521	Noumea	NC	-
2437798	Zinder	NE	-
2438678	Tillaberi	NE	-
2438774	Tibiri	NE	-
2438823	Tessaoua	NE	-
2438855	Tera	NE	-
2439155	Tanout	NE	-
2440495	Nguigmi	NE	-
2440921	Mirya	NE	-
2441194	Mayahi	NE	-
2441217	Matamey	NE	-
2441482	Magaria	NE	-
2441530	Madaoua	NE	-
2443304	Illela	NE	-
2444489	Gaya	NE	-
2445488	Dosso	NE	-
2445553	Dogondoutchi	NE	-
2445704	Diffa	NE	-
2446267	Dakoro	NE	-
2447416	Ayorou	NE	-
2447938	Alaghsas	NE	-
2317548	Zuru	NG	-
2317569	Zungeru	NG	-
2317765	Zaria	NG	-
2318123	Yenagoa	NG	-
2318921	Wukari	NG	-
2318933	Wudil	NG	-
2319257	Wamba	NG	-
2319668	Uromi	NG	-
2320576	Umuahia	NG	-
2320829	Ughelli	NG	-
2320831	Ugep	NG	-
2320920	Uga	NG	-
2321031	Ubiaja	NG	-
2322263	Tegina	NG	-
2322495	Tambawel	NG	-
2322529	Talata Mafara	NG	-
2322552	Takum	NG	-
2322957	Soba	NG	-
2323390	Saki	NG	-
2323411	Shagamu	NG	-
2323675	Sapele	NG	-
2324504	Rijau	NG	-
2324575	Rano	NG	-
2324767	Potiskum	NG	-
2324774	Port Harcourt	NG	-
2324857	Pindiga	NG	-
2324960	Pategi	NG	-
2325060	Pankshin	NG	-
2325161	Ozubulu	NG	-
2325249	Oyan	NG	-
2325314	Owo	NG	-
2325437	Otukpa	NG	-
2325733	Orita Eruwa	NG	-
2326302	Olupona	NG	-
2326811	Okuta	NG	-
2326899	Okrika	NG	-
2327143	Okigwi	NG	-
2327223	Oke Mesi	NG	-
2327513	Ogwashi-Uku	NG	-
2327521	Oguta	NG	-
2327650	Ogoja	NG	-
2327827	Ogaminan	NG	-
2328090	Ode	NG	-
2328185	Obonoma	NG	-
2328617	Numan	NG	-
2328684	Nsukka	NG	-
2328765	Nnewi	NG	-
2328790	Nkwerre	NG	-
2328811	Nkpor	NG	-
2328952	Nguru	NG	-
2329451	Nassarawa	NG	-
2329562	Nafada	NG	-
2329821	Mubi	NG	-
2329920	Moriki	NG	-
2329946	Mongonu	NG	-
2329981	Mokwa	NG	-
2330028	Modakeke	NG	-
2330719	Marte	NG	-
2331005	Malumfashi	NG	-
2331140	Makurdi	NG	-
2331528	Magumeri	NG	-
2332079	Lere	NG	-
2332249	Lapai	NG	-
2332357	Lalupon	NG	-
2332504	Lafiagi	NG	-
2332515	Lafia	NG	-
2332871	Kwale	NG	-
2333451	Kumo	NG	-
2333490	Kumagunnam	NG	-
2333563	Kukawa	NG	-
2334008	Kontagora	NG	-
2334327	Kishi	NG	-
2334652	Keffi	NG	-
2334756	Kaura Namoda	NG	-
2334801	Katsina Ala	NG	-
2335015	Kari	NG	-
2335333	Kamba	NG	-
2335596	Kaiama	NG	-
2335614	Kagoro	NG	-
2335713	Kafachan	NG	-
2335798	Kachia	NG	-
2335843	Kabba	NG	-
2336056	Jimeta	NG	-
2336237	Jega	NG	-
2336251	Jebba	NG	-
2336589	Jalingo	NG	-
2336985	Itu	NG	-
2337148	Isieke	NG	-
2337207	Ise-Ekiti	NG	-
2337235	Isanlu Itedoijowa	NG	-
2337352	Ipoti	NG	-
2337379	Iperu	NG	-
2337490	Inisa	NG	-
2337659	Ilobu	NG	-
2337680	Illela	NG	-
2337704	Ilesa	NG	-
2337759	Ilaro	NG	-
2337765	Ila Orangun	NG	-
2338106	Ikot-Ekpene	NG	-
2338269	Ikirun	NG	-
2338273	Ikire	NG	-
2338287	Ikerre	NG	-
2338385	Ijero-Ekiti	NG	-
2338400	Ijebu-Ode	NG	-
2338401	Ijebu Ijesha	NG	-
2338403	Ijebu-Igbo	NG	-
2338497	Ihiala	NG	-
2338630	Igede-Ekiti	NG	-
2338640	Igbo-Ukwu	NG	-
2338660	Igbor	NG	-
2338669	Igbo Ora	NG	-
2338711	Igboho	NG	-
2338772	Igbeti	NG	-
2338810	Igbara-Odo	NG	-
2338876	Ifo	NG	-
2339150	Idanre	NG	-
2339156	Idah	NG	-
2339287	Ibi	NG	-
2339293	Ibeto	NG	-
2339631	Hadejia	NG	-
2339665	Gwoza	NG	-
2339756	Gwarzo	NG	-
2339786	Gwaram	NG	-
2339892	Gwadabawa	NG	-
2340086	Gummi	NG	-
2340091	Gumel	NG	-
2340446	Little Gombi	NG	-
2341275	Gembu	NG	-
2341294	Geidam	NG	-
2341355	Gbongan	NG	-
2341580	Gaya	NG	-
2341656	Gashua	NG	-
2341758	Garko	NG	-
2341955	Ganye	NG	-
2342192	Gambaru	NG	-
2342490	Funtua	NG	-
2342628	Fiditi	NG	-
2342883	Ezza Ohu	NG	-
2343093	Esuk Oron	NG	-
2343252	Epe	NG	-
2343270	Enugu-Ukwu	NG	-
2343273	Enugu-Ezike	NG	-
2343299	Emure-Ekiti	NG	-
2343512	Elele	NG	-
2343641	Ekpoma	NG	-
2343720	Eket	NG	-
2343784	Ejigbo	NG	-
2343822	Eha Amufu	NG	-
2343943	Egbe	NG	-
2343983	Effon Alaiye	NG	-
2343985	Effium	NG	-
2344082	Ebute Ikorodu	NG	-
2344229	Dutsen Wai	NG	-
2344245	Dutse	NG	-
2344418	Dukku	NG	-
2344600	Doma	NG	-
2344854	Dikwa	NG	-
2345029	Deba Habe	NG	-
2345094	Daura	NG	-
2345096	Daura	NG	-
2345152	Darazo	NG	-
2345498	Damboa	NG	-
2345521	Damaturu	NG	-
2346229	Calabar	NG	-
2346317	Burutu	NG	-
2346561	Bukuru	NG	-
2346615	Buguma	NG	-
2346812	Bonny	NG	-
2346951	Bode Sadu	NG	-
2347057	Birnin Kudu	NG	-
2347059	Birnin Kebbi	NG	-
2347061	Sofo-Birnin-Gwari	NG	-
2347155	Biliri	NG	-
2347303	Bende	NG	-
2347330	Beli	NG	-
2347592	Baro	NG	-
2348507	Babana	NG	-
2348595	Azare	NG	-
2348773	Awka	NG	-
2348783	Awgu	NG	-
2348892	Auchi	NG	-
2349276	Asaba	NG	-
2349431	Argungu	NG	-
2349529	Araomoko Ekiti	NG	-
2349558	Apomu	NG	-
2349951	Anchau	NG	-
2350249	Amaigbo	NG	-
2350806	Akwanga	NG	-
2350886	Aku	NG	-
2351470	Ajaokuta	NG	-
2351740	Agulu	NG	-
2351979	Agbor	NG	-
2352250	Afikpo	NG	-
2352356	Ado Odo	NG	-
2352778	Abuja	NG	-
2353099	Abakaliki	NG	-
2591159	Degema Hulk	NG	-
3616253	Siuna	NI	-
3616682	San Marcos	NI	-
3617052	Rivas	NI	-
3617095	Rama	NI	-
3617459	Nueva Guinea	NI	-
3617513	Nandaime	NI	-
3617725	Masatepe	NI	-
3618411	La Paz Centro	NI	-
3618908	Juigalpa	NI	-
3618929	Jinotega	NI	-
3619853	El Crucero	NI	-
3620269	Corinto	NI	-
3620381	Chinandega	NI	-
3620674	Boaco	NI	-
2743477	Zwolle	NL	-
2743493	Zwijndrecht	NL	-
2743619	Zundert	NL	-
2743949	Zevenaar	NL	-
2743977	Zeist	NL	-
2743997	Zeewolde	NL	-
2744102	Zaltbommel	NL	-
2744114	Zaanstad	NL	-
2744194	Wolvega	NL	-
2744248	Woerden	NL	-
2744257	Woensdrecht	NL	-
2744324	Wisch	NL	-
2744332	Winterswijk	NL	-
2744514	Wijchen	NL	-
2744549	Wierden	NL	-
2744675	Westervoort	NL	-
2744827	Werkendam	NL	-
2744911	Weert	NL	-
2744991	Wassenaar	NL	-
2745088	Wageningen	NL	-
2745096	Waddinxveen	NL	-
2745123	Waalwijk	NL	-
2745127	Waalre	NL	-
2745154	Vught	NL	-
2745297	Voorst	NL	-
2745301	Voorschoten	NL	-
2745311	Voorhout	NL	-
2745461	Vlagtwedde	NL	-
2745580	Vianen	NL	-
2745634	Venray	NL	-
2745673	Velsen-Zuid	NL	-
2745677	Velp	NL	-
2745706	Veldhoven	NL	-
2745726	Veghel	NL	-
2745774	Veenendaal	NL	-
2745783	Veendam	NL	-
2745860	Valkenswaard	NL	-
2746005	Uden	NL	-
2746133	Tubbergen	NL	-
2746215	Tongelre	NL	-
2746301	Tilburg	NL	-
2746331	Tiel	NL	-
2746420	Terneuzen	NL	-
2746504	Tegelen	NL	-
2746766	Steenwijk	NL	-
2746804	Steenbergen	NL	-
2746860	Stadskanaal	NL	-
2746932	Spijkenisse	NL	-
2747021	Someren	NL	-
2747063	Sneek	NL	-
2747169	Sliedrecht	NL	-
2747227	Sint-Oedenrode	NL	-
2747351	s-Hertogenbosch	NL	-
2747364	s-Gravenzande	NL	-
2747584	Schijndel	NL	-
2747596	Schiedam	NL	-
2747599	Scheveningen	NL	-
2747720	Schagen	NL	-
2747858	Rucphen	NL	-
2747930	Roosendaal	NL	-
2748000	Roermond	NL	-
2748076	Rijswijk	NL	-
2748172	Ridderkerk	NL	-
2748178	Rhoon	NL	-
2748185	Rhenen	NL	-
2748392	Putten	NL	-
2748591	Pijnacker	NL	-
2749234	Oss	NL	-
2749450	Oosterhout	NL	4901LT
2749644	Oldenzaal	NL	-
2749668	Oldebroek	NL	-
2749680	Oisterwijk	NL	-
2749723	Oegstgeest	NL	-
2749753	Nuth	NL	-
2749756	Nunspeet	NL	-
2749780	Nuenen	NL	-
2749811	Noordwijkerhout	NL	-
2750053	Nijmegen	NL	-
2750065	Nijkerk	NL	-
2750467	Nederweert	NL	-
2750521	Naarden	NL	-
2750815	Mijdrecht	NL	-
2750884	Middelharnis	NL	-
2751037	Meerssen	NL	-
2751316	Maarssen	NL	-
2751456	Loon op Zand	NL	-
2751582	Lindenholt	NL	-
2751651	Lichtenvoorde	NL	-
2751687	Leusden	NL	-
2751771	Leiderdorp	NL	-
2751808	Leerdam	NL	-
2751834	Leek	NL	-
2752264	Krimpen aan den IJssel	NL	-
2752420	Korrewegwijk	NL	-
2752923	Kerkrade	NL	-
2753010	Katwijk aan Zee	NL	-
2753355	IJsselstein	NL	-
2753468	Huizen	NL	-
2753557	Houten	NL	-
2753587	Horst	NL	-
2753638	Hoorn	NL	-
2753706	Hoogezand	NL	-
2753719	Hoogeveen	NL	-
2753996	Hoensbroek	NL	-
2754066	Hilvarenbeek	NL	-
2754073	Hillegom	NL	-
2754408	Hendrik-Ido-Ambacht	NL	-
2754454	Hellevoetsluis	NL	-
2754516	Heiloo	NL	-
2754635	Heesch	NL	-
2754669	Heerenveen	NL	-
2754681	Heerde	NL	-
2754697	Heemskerk	NL	-
2754817	Harlingen	NL	-
2754837	Harenkarspel	NL	-
2754841	Haren	NL	-
2754848	Harderwijk	NL	-
2755003	Haarlem	NL	-
2755272	Groesbeek	NL	-
2755434	Gorinchem	NL	-
2755464	Goirle	NL	-
2755476	Goes	NL	-
2755599	Gendringen	NL	-
2755633	Geldermalsen	NL	-
2755669	Geertruidenberg	NL	-
2756059	Epe	NL	-
2756077	Enkhuizen	NL	-
2756161	Elst	NL	-
2756295	Eibergen	NL	-
2756342	Eersel	NL	-
2756507	Duiven	NL	-
2756539	Druten	NL	-
2756559	Dronten	NL	-
2756619	Driebergen-Rijsenburg	NL	-
2756723	Dongen	NL	-
2756767	Doetinchem	NL	-
2756888	Diemen	NL	-
2756987	Deventer	NL	-
2757220	Den Helder	NL	-
2757340	Delfzijl	NL	-
2757347	Delfshaven	NL	-
2757783	De Bilt	NL	-
2757850	Dalfsen	NL	-
2757874	Cuijk	NL	-
2757890	Cranendonck	NL	-
2758012	Capelle aan den IJssel	NL	-
2758007	Capelle-West	NL	-
2758064	Bussum	NL	-
2758104	Bunschoten	NL	-
2758174	Brunssum	NL	-
2758177	Brummen	NL	-
2758245	Broek op Langedijk	NL	-
2758258	Broek in Waterland	NL	-
2758460	Boxtel	NL	-
2758547	Boskoop	NL	-
2758587	Borssele	NL	-
2758598	Borne	NL	-
2758602	Born	NL	-
2758765	Bodegraven	NL	-
2758804	Bloemendaal	NL	2061GT
2758878	Bladel	NL	-
2758998	Beverwijk	NL	-
2759040	Best	NL	-
2759113	Bergschenhoek	NL	-
2759132	Bergeyk	NL	-
2759145	Bergen op Zoom	NL	-
2759178	Benthuizen	NL	-
2759407	Barneveld	NL	-
2759426	Barendrecht	NL	-
2759544	Baarn	NL	-
2759661	Arnhem	NL	-
2759746	Anloo	NL	-
2759875	Alphen aan den Rijn	NL	-
2759887	Almelo	NL	-
2759915	Alblasserdam	NL	-
2760123	Aalten	NL	-
2760134	Aalsmeer	NL	-
6929992	Berkel en Rodenrijs	NL	-
3133895	Tromso	NO	-
3134331	Tonsberg	NO	-
3136947	Steinkjer	NO	-
3137115	Stavanger	NO	-
3139075	Skien	NO	-
3140084	Sarpsborg	NO	-
3140390	Sandefjord	NO	-
3142657	Porsgrunn	NO	-
3145614	Mo i Rana	NO	-
3149312	Kristiansund	NO	-
3149563	Kongsberg	NO	-
3151770	Horten	NO	-
3153623	Haugesund	NO	-
3153823	Harstad	NO	-
3154084	Hamar	NO	-
3154209	Halden	NO	-
3155573	Gjovik	NO	-
3156529	Fredrikstad	NO	-
3163392	Alesund	NO	-
3336587	Askoy	NO	-
6697344	Ytrebygda	NO	-
1282616	Waling	NP	-
1282635	Tulsipur	NP	-
1282666	Tikapur	NP	-
1282714	Tansen	NP	-
1282770	Siraha	NP	-
1282884	Rajbiraj	NP	-
1282950	Panaoti	NP	-
1283082	Malangwa	NP	-
1283095	Mahendranagar	NP	-
1283161	Lahan	NP	-
1283217	Khandbari	NP	-
1283318	Janakpur	NP	-
1283323	Jaleswar	NP	-
1283329	Ithari	NP	-
1283333	Ilam	NP	-
1283339	Hitura	NP	-
1283368	Gulariya	NP	-
1283401	Gaur	NP	-
1283460	Dharan Bazar	NP	-
1283465	Dhankuta	NP	-
1283467	Dhangarhi	NP	-
1283484	Darchula	NP	-
1283496	Dailekh	NP	-
1283499	Dadeldhura	NP	-
1283562	Butwal	NP	-
1283581	Birganj	NP	-
1283628	Bhadrapur	NP	-
1283679	Banepa	NP	-
1283711	Baglung	NP	-
6254843	Birendranagar	NP	-
2185018	Palmerston North	NZ	-
2186313	Napier	NZ	-
2187404	Manukau City	NZ	-
2190224	Hastings	NZ	-
2208329	Papakura	NZ	-
2208330	Whakatane	NZ	-
6230919	Whangarei	NZ	-
6240770	Cambridge	NZ	-
6243926	Blenheim	NZ	-
6244895	Upper Hutt	NZ	-
7302484	Waitakere	NZ	-
286245	Sur	OM	-
286293	Sufalat Samail	OM	-
286402	Shinas	OM	-
287814	Izki	OM	-
287830	Ibri	OM	-
288721	Bidbid	OM	-
288764	Bawshar	OM	-
288789	Barka	OM	-
288899	Bahla	OM	-
288902	Badiyah	OM	-
288955	As Suwayq	OM	-
288967	As Sib al Jadidah	OM	-
289011	Ar Rustaq	OM	-
289174	Al Liwa	OM	-
289199	Al Khaburah	OM	-
289317	Al Buraymi	OM	-
411849	Yanqul	OM	-
3700038	Vista Alegre	PA	-
3700164	Veracruz	PA	-
3701329	San Miguelito	PA	-
3702431	Puerto Armuelles	PA	-
3703229	Pedregal	PA	-
3703647	Pacora	PA	-
3703833	Nuevo Arraijan	PA	-
3706567	Las Cumbres	PA	-
3707899	La Concepcion	PA	-
3707961	La Chorrera	PA	-
3708066	La Cabima	PA	-
3712455	Chilibre	PA	-
3712505	Chepo	PA	-
3712560	Changuinola	PA	-
3712884	Cativa	PA	-
3714932	Alcaldediaz	PA	-
3690875	Viru	PE	-
3691094	Uchiza	PE	-
3691324	Tocache Nuevo	PE	-
3692073	Santiago de Cao	PE	-
3692667	Zana	PE	-
3693057	Querecotillo	PE	-
3693528	Piura	PE	-
3693584	Pimentel	PE	-
3693645	Picsi	PE	-
3694112	Paita	PE	-
3694119	Paijan	PE	-
3694178	Pacasmayo	PE	-
3694666	Monsefu	PE	-
3694725	Moche	PE	-
3694939	Marcavelica	PE	-
3695466	La Union	PE	-
3695617	Laredo	PE	-
3695675	La Peca	PE	-
3695754	Lambayeque	PE	-
3696150	Jaen	PE	-
3696417	Huanuco	PE	-
3698194	Chocope	PE	-
3698304	Chimbote	PE	-
3698390	Chepen	PE	-
3698540	Chachapoyas	PE	-
3698658	Catacaos	PE	-
3699364	Bellavista	PE	-
3814568	La Breita	PE	-
